County,Premium_Rate_per_acre
Merced,8.43
Merced,57.72
Kern,156.28
Merced,135.98
Madera,128.2
Stanislaus,127.3
Kern,27.04
Other,145.15
Fresno,142.14
Tulare,119.95
Other,133.4
San Joaquin,143.36
Madera,152.15
Madera,134.52
Colusa,101.21
Fresno,117.02
Fresno,108.04
Stanislaus,99.52
Colusa,96.85
Fresno,161.28
Stanislaus,123.63
Other,100.1
Kern,151.02
Merced,114.46
Merced,71.49
Fresno,21.03
Stanislaus,63.5
Merced,8.8
Madera,124.05
Madera,111.65
Fresno,124.27
Glenn,114.67
Fresno,21.5
Stanislaus,131.27
Merced,115.43
San Joaquin,103.11
Other,151.21
Tulare,161.87
San Joaquin,105.07
Butte,102.54
Stanislaus,105.1
Other,9.72
Tulare,125.16
Stanislaus,96.36
Kern,144.2
Other,181.05
Other,162.37
Glenn,21.63
Fresno,181.44
Merced,122.51
Merced,149.75
Madera,85.7
Fresno,128.2
Kern,135.54
Stanislaus,97.83
Merced,80.22
Merced,100.91
Merced,138.76
Other,90.96
Merced,95.94
Stanislaus,118.7
Stanislaus,129.21
Madera,122.74
Butte,103.14
Stanislaus,133.26
Merced,127.17
San Joaquin,117.88
Stanislaus,141.78
Kern,103.34
Merced,133.79
Fresno,61.5
Other,130.32
Madera,121.28
Stanislaus,93.2
Fresno,8.43
Stanislaus,111.57
Fresno,177.11
Madera,121.2
San Joaquin,80.92
Kern,127.93
Kern,119.0
Merced,128.23
Fresno,123.09
Stanislaus,132.89
Fresno,148.92
San Joaquin,89.88
Fresno,110.8
Merced,10.16
Fresno,142.3
Butte,99.48
Madera,21.41
Other,78.44
Fresno,128.68
Tulare,147.92
Other,161.22
Other,198.18
Other,165.84
Butte,110.99
Fresno,111.59
Merced,140.19
Stanislaus,120.25
Butte,115.04
Other,157.75
Tulare,127.51
Kern,137.64
Fresno,143.4
Merced,26.19
Fresno,155.14
Kern,155.75
Kern,9.98
Kern,71.58
Butte,141.45
Madera,137.6
Butte,115.44
Fresno,121.2
Merced,100.16
Fresno,130.88
San Joaquin,121.52
Glenn,76.66
Kern,165.02
Fresno,97.1
Madera,117.89
Kern,167.48
Madera,113.04
Merced,111.9
Fresno,25.12
Colusa,91.39
Merced,56.51
Fresno,126.71
Tulare,146.92
Madera,150.23
Madera,73.54
Merced,123.64
Tulare,120.96
Merced,88.27
Colusa,97.19
Stanislaus,117.53
San Joaquin,107.59
Madera,117.66
Other,156.79
Fresno,137.34
Other,124.45
Glenn,131.64
Merced,116.41
Stanislaus,126.2
Colusa,94.32
Colusa,55.28
Other,167.19
Fresno,113.01
Stanislaus,102.16
Fresno,105.45
Stanislaus,94.67
Kern,152.51
Kern,166.6
Merced,94.89
Fresno,118.28
Tulare,131.8
Glenn,122.77
Fresno,154.04
Other,167.28
Other,159.1
Glenn,108.59
Tulare,123.23
Tulare,9.16
San Joaquin,104.72
Fresno,119.23
Kern,133.61
Stanislaus,129.07
Other,139.08
Kern,133.7
Fresno,129.7
Fresno,100.01
San Joaquin,56.77
Other,188.36
Butte,7.91
Merced,99.63
Stanislaus,87.69
Madera,117.96
Kern,134.22
Other,174.79
Fresno,119.86
Colusa,119.03
Tulare,138.26
Fresno,8.27
Kern,117.34
Stanislaus,130.76
Kern,160.12
Kern,135.8
Madera,97.87
Other,193.94
Fresno,132.46
Other,162.08
Stanislaus,132.15
Kern,162.4
Kern,126.88
Fresno,137.02
Fresno,112.53
San Joaquin,143.5
Other,165.16
Stanislaus,98.27
Stanislaus,131.93
Merced,8.65
Madera,103.95
Merced,125.89
Other,179.8
Fresno,60.48
Glenn,87.35
Other,125.12
Other,156.41
Fresno,121.04
Stanislaus,94.89
Merced,137.78
Kern,158.46
Fresno,85.52
Kern,113.49
Stanislaus,133.26
Fresno,172.7
Kern,143.76
Butte,104.4
Stanislaus,116.35
Butte,123.22
Fresno,8.03
Other,135.81
Madera,87.47
Stanislaus,113.7
Merced,139.14
Merced,9.18
Kern,117.95
San Joaquin,91.14
Other,90.96
Fresno,149.15
Butte,126.88
Kern,129.33
Stanislaus,89.08
Madera,132.36
Colusa,104.76
Merced,151.03
Merced,114.3
Tulare,149.77
Fresno,84.89
Kern,126.18
Fresno,103.79
San Joaquin,108.92
Kern,175.79
Butte,111.85
Madera,119.04
Merced,102.26
San Joaquin,74.97
Madera,96.17
Fresno,131.75
Colusa,129.13
Stanislaus,132.74
Tulare,142.55
Merced,116.41
Stanislaus,133.84
Stanislaus,111.35
Fresno,61.5
Stanislaus,122.01
Stanislaus,7.13
Stanislaus,115.25
Colusa,89.41
Tulare,95.51
Kern,135.89
Tulare,143.89
Stanislaus,124.36
Colusa,125.24
Other,26.18
Kern,144.02
Kern,8.05
Kern,163.36
Fresno,126.79
Fresno,63.55
Merced,133.64
Butte,125.49
Other,139.08
Kern,130.02
Other,127.53
Other,154.67
Fresno,51.19
Stanislaus,133.77
Kern,130.99
Madera,106.72
Butte,101.28
Other,160.35
San Joaquin,82.81
Madera,129.28
Other,176.52
Madera,122.2
Glenn,93.89
Merced,121.0
Merced,105.2
Madera,122.04
Madera,108.49
Glenn,116.36
Merced,88.27
Stanislaus,137.3
Colusa,82.45
Other,197.6
Other,77.96
Butte,120.56
Stanislaus,96.43
San Joaquin,100.1
Fresno,141.04
Merced,98.58
Merced,102.49
San Joaquin,126.21
Kern,113.31
Fresno,156.56
Kern,127.14
Tulare,55.36
Glenn,90.46
Kern,27.3
Kern,136.5
Kern,143.33
Kern,140.09
Other,8.28
Other,117.23
Madera,112.88
Kern,139.65
San Joaquin,121.73
Glenn,96.67
Kern,117.95
Butte,69.09
San Joaquin,114.24
Madera,99.1
Stanislaus,135.09
Other,144.76
Kern,152.16
San Joaquin,144.69
San Joaquin,79.38
Kern,171.24
Stanislaus,131.34
Colusa,102.38
Other,115.88
Other,159.49
San Joaquin,107.52
Stanislaus,109.59
Merced,20.39
Glenn,92.59
Kern,159.69
San Joaquin,143.78
Other,111.65
Kern,131.34
Stanislaus,138.33
Fresno,136.0
Fresno,78.04
Kern,202.39
Glenn,91.3
Other,119.06
Fresno,126.0
Kern,10.06
San Joaquin,104.37
Merced,144.93
Fresno,25.28
Glenn,120.82
Merced,143.43
Stanislaus,20.8
Colusa,93.64
Butte,125.02
Madera,151.15
Fresno,125.29
Merced,128.68
Stanislaus,92.46
Madera,108.72
Fresno,137.89
Other,117.91
Stanislaus,116.2
Butte,91.77
Merced,114.3
Stanislaus,6.84
Merced,147.64
Stanislaus,97.76
Colusa,139.23
Stanislaus,126.13
Kern,136.76
Other,196.06
Merced,60.65
Madera,129.44
Fresno,144.35
Kern,130.81
Butte,80.8
Stanislaus,109.81
Merced,160.21
Tulare,157.58
Other,170.07
Merced,82.17
Fresno,131.98
Kern,181.56
Kern,189.09
Merced,78.41
Fresno,138.68
Kern,115.32
Stanislaus,108.93
Stanislaus,84.52
Kern,145.86
Colusa,108.72
San Joaquin,94.15
Colusa,103.6
Kern,160.39
San Joaquin,100.8
Butte,91.3
San Joaquin,76.72
Fresno,132.46
Kern,128.98
Other,116.46
Glenn,105.74
San Joaquin,142.38
Colusa,124.9
San Joaquin,93.73
Kern,70.61
Fresno,23.7
Fresno,122.3
Stanislaus,115.84
Butte,58.99
Glenn,106.84
Merced,131.84
Merced,175.11
Madera,127.28
Stanislaus,129.43
Other,159.68
Butte,86.45
Stanislaus,124.29
Stanislaus,95.92
Stanislaus,108.41
Stanislaus,98.2
Other,138.7
Other,130.71
Stanislaus,127.67
Stanislaus,95.18
Other,139.47
Fresno,130.41
Other,134.36
Colusa,127.83
Stanislaus,119.14
Kern,138.43
Butte,104.87
Tulare,157.92
Stanislaus,102.53
Stanislaus,132.37
San Joaquin,118.51
Stanislaus,127.45
Stanislaus,113.48
Fresno,124.19
Merced,126.87
Madera,115.58
Tulare,191.86
San Joaquin,109.41
Kern,112.35
Madera,157.77
San Joaquin,108.64
Other,171.42
Madera,94.94
Madera,126.74
Glenn,118.62
Fresno,102.22
Kern,143.59
Fresno,22.92
Colusa,107.56
San Joaquin,118.79
Fresno,162.46
Butte,103.81
Merced,150.5
Other,25.89
Madera,125.59
Tulare,136.75
Fresno,141.2
Butte,48.94
Merced,125.74
Kern,149.62
Other,150.54
San Joaquin,112.49
Merced,139.66
Butte,109.13
Tulare,166.4
Merced,112.5
Madera,122.58
Fresno,150.57
Tulare,135.66
Stanislaus,132.89
Stanislaus,110.25
Fresno,144.58
Kern,106.14
Butte,126.68
Other,79.98
Kern,152.34
Stanislaus,110.54
Other,10.68
Other,159.29
Stanislaus,138.03
Tulare,154.48
Fresno,97.96
Other,186.53
Tulare,117.01
Glenn,98.36
Kern,114.62
Stanislaus,121.86
Fresno,26.93
Glenn,17.03
Fresno,113.79
Merced,113.78
Other,141.58
Tulare,166.49
Merced,121.68
Fresno,130.57
San Joaquin,124.46
Madera,22.25
Stanislaus,84.52
Kern,160.74
Fresno,132.14
Madera,164.63
Madera,109.8
Fresno,133.72
Madera,117.73
Kern,133.26
Butte,87.65
Fresno,149.0
Kern,123.29
Kern,152.51
Fresno,150.96
Colusa,87.56
Other,152.07
Merced,134.02
Other,13.67
Tulare,152.96
Stanislaus,129.87
Stanislaus,124.51
Colusa,93.5
Kern,130.38
Madera,106.11
San Joaquin,111.65
Stanislaus,100.11
Fresno,61.98
Other,175.27
Merced,123.71
Fresno,72.53
Stanislaus,103.49
San Joaquin,127.82
Kern,25.55
Tulare,128.44
Other,125.7
Other,81.43
Fresno,80.01
Colusa,94.32
Merced,99.18
Stanislaus,104.0
Stanislaus,130.68
Kern,154.61
Glenn,74.66
Kern,131.08
Kern,132.12
Merced,7.0
Butte,96.03
Kern,121.89
Madera,115.42
Stanislaus,133.33
Other,79.7
Kern,171.41
Kern,116.55
Other,150.82
Butte,121.23
Stanislaus,104.81
Merced,111.07
Kern,126.35
Other,113.09
Stanislaus,109.0
Other,149.09
Kern,159.34
Madera,115.04
Fresno,142.7
Fresno,115.21
Fresno,143.72
Stanislaus,145.38
Other,157.18
Stanislaus,7.5
Colusa,132.68
Merced,128.9
Other,28.59
San Joaquin,133.42
Glenn,70.19
Madera,132.75
Stanislaus,105.03
Madera,174.94
Madera,94.63
Merced,139.74
Stanislaus,125.32
Kern,141.4
Merced,96.7
Butte,83.32
Merced,126.27
Colusa,50.37
Butte,73.48
Stanislaus,107.31
Glenn,120.56
Fresno,101.59
Fresno,67.72
Madera,148.92
Fresno,100.96
Stanislaus,126.05
Stanislaus,111.65
Fresno,87.49
Glenn,18.26
Fresno,107.57
Stanislaus,102.09
Colusa,83.33
Merced,105.05
Fresno,139.31
Stanislaus,102.83
Fresno,124.19
Colusa,104.29
Stanislaus,100.11
Merced,65.24
Other,137.83
Merced,111.29
Madera,132.98
Stanislaus,123.7
San Joaquin,95.2
Madera,133.52
Stanislaus,116.64
Tulare,93.74
Butte,117.11
Butte,84.99
Kern,150.94
Glenn,103.79
Merced,134.85
Other,120.99
Stanislaus,83.28
Merced,115.43
Butte,87.98
Madera,93.17
Stanislaus,82.83
Other,147.46
Fresno,133.17
Butte,98.42
Stanislaus,134.36
Merced,127.92
San Joaquin,5.67
Other,92.78
Merced,146.66
Fresno,101.51
Stanislaus,118.85
Stanislaus,123.19
Other,163.43
Stanislaus,124.44
Butte,133.53
Stanislaus,132.96
Stanislaus,92.9
Merced,128.3
Tulare,146.5
Merced,126.42
Other,149.09
Merced,83.23
Kern,166.95
Fresno,147.66
Merced,142.6
Kern,180.34
Madera,107.03
Fresno,108.36
Fresno,122.54
Madera,140.52
Butte,129.41
Other,151.3
Fresno,118.12
Colusa,79.37
Kern,146.56
San Joaquin,91.91
Colusa,93.91
Other,143.41
Kern,108.06
San Joaquin,101.01
Other,144.28
Merced,90.15
Stanislaus,117.67
San Joaquin,103.18
San Joaquin,146.3
San Joaquin,115.64
Kern,107.19
Fresno,135.76
Madera,81.54
Madera,140.06
San Joaquin,140.0
Kern,126.79
Madera,125.82
Tulare,139.27
Fresno,103.4
Fresno,166.16
Merced,10.23
San Joaquin,103.95
San Joaquin,130.83
Butte,121.36
Tulare,122.89
Merced,117.77
Fresno,146.0
Madera,121.28
San Joaquin,118.23
Merced,121.08
Stanislaus,142.96
Kern,121.36
Butte,78.8
Butte,106.4
Fresno,125.61
Madera,143.3
Stanislaus,138.84
Other,13.67
Other,145.92
Fresno,63.87
Kern,172.2
Fresno,148.92
San Joaquin,112.98
Other,28.97
Merced,117.62
Fresno,141.51
Madera,142.76
Madera,8.32
Fresno,124.11
Glenn,117.72
Kern,64.66
Colusa,119.85
Other,196.74
Stanislaus,19.26
Tulare,127.18
Fresno,136.71
Butte,98.15
Madera,121.2
Tulare,152.8
Fresno,154.51
Butte,79.8
Fresno,111.51
Merced,131.01
Stanislaus,133.18
Kern,163.98
Fresno,120.02
Fresno,91.51
Tulare,27.72
Stanislaus,100.03
Madera,143.6
Tulare,104.24
Stanislaus,100.84
Madera,147.38
Butte,122.36
Merced,135.83
Fresno,98.36
Merced,111.07
Stanislaus,86.14
San Joaquin,90.86
Merced,117.77
Madera,125.28
Fresno,105.52
Merced,114.83
Kern,12.95
Butte,94.7
Kern,159.69
Other,155.73
Merced,107.38
Madera,126.05
Glenn,91.88
Kern,95.72
Kern,135.98
Kern,125.21
Merced,143.35
Merced,112.57
Madera,17.56
Merced,137.56
Fresno,134.27
Fresno,139.54
Other,148.03
Stanislaus,149.65
Other,175.37
Stanislaus,103.49
Merced,113.78
Kern,163.62
Colusa,107.02
Glenn,87.67
Kern,111.74
Other,186.15
San Joaquin,92.05
Stanislaus,106.13
Merced,113.85
Merced,115.81
Stanislaus,139.65
Kern,181.04
Other,125.7
San Joaquin,112.7
Kern,168.0
Merced,107.91
Fresno,111.98
Butte,101.81
Other,169.02
Kern,26.08
Fresno,142.77
Kern,141.75
Butte,102.01
Merced,129.28
Other,142.26
Other,124.64
Kern,150.59
Stanislaus,149.79
Stanislaus,97.31
Stanislaus,116.06
Kern,121.28
Kern,11.2
Other,174.89
Fresno,105.13
Butte,9.18
Kern,104.48
Madera,24.18
Tulare,9.41
Stanislaus,127.08
Tulare,103.24
Other,131.86
Stanislaus,101.43
San Joaquin,24.01
Madera,134.98
Kern,113.22
Other,159.97
Tulare,122.89
Kern,135.1
Stanislaus,111.06
Glenn,17.74
Kern,118.3
Stanislaus,148.54
Fresno,90.88
Other,12.03
Stanislaus,82.54
Stanislaus,86.88
Merced,123.18
Glenn,19.42
Merced,96.17
Other,142.84
Butte,98.22
Other,197.22
Merced,132.67
Fresno,151.75
Kern,140.26
Stanislaus,139.72
Stanislaus,124.44
Kern,105.88
Other,109.63
Other,147.07
Tulare,7.98
Other,163.24
Colusa,121.96
Glenn,112.28
Stanislaus,127.01
Madera,116.42
Colusa,123.6
Merced,115.51
Fresno,144.82
San Joaquin,108.36
San Joaquin,15.68
Stanislaus,115.25
Tulare,137.76
Stanislaus,120.91
Kern,120.93
Kern,147.26
Tulare,154.98
Stanislaus,90.04
Fresno,100.8
Kern,180.16
Merced,75.4
Butte,130.34
Merced,156.07
San Joaquin,86.31
Kern,114.62
Butte,103.21
Tulare,97.86
Fresno,118.2
Fresno,108.12
Stanislaus,159.2
Glenn,82.43
Madera,122.04
Merced,93.61
Fresno,59.46
Madera,152.61
Merced,113.93
Other,152.84
Stanislaus,142.59
Merced,101.66
Fresno,113.24
Kern,147.26
Merced,146.36
San Joaquin,139.79
Kern,143.68
Glenn,119.46
Merced,120.1
Merced,82.32
Colusa,103.19
Kern,132.83
Fresno,123.16
Fresno,100.96
Colusa,8.74
Madera,108.11
Kern,165.11
Stanislaus,123.04
Tulare,146.5
San Joaquin,126.7
Kern,124.51
Kern,117.08
Merced,140.12
Other,164.59
Butte,112.65
Kern,147.61
Fresno,76.07
San Joaquin,105.35
Butte,95.76
Kern,137.46
Tulare,139.86
Colusa,113.84
Stanislaus,123.63
San Joaquin,141.47
Merced,111.97
Stanislaus,118.19
Tulare,132.3
Stanislaus,125.46
Tulare,137.76
Kern,132.83
Glenn,96.41
San Joaquin,68.81
Stanislaus,113.63
Stanislaus,95.84
Kern,130.46
Fresno,149.07
Merced,149.07
Merced,122.88
Merced,100.08
Other,148.13
Stanislaus,66.66
Merced,116.19
Stanislaus,101.72
Glenn,132.67
Madera,124.43
Merced,127.85
Butte,107.26
San Joaquin,89.39
San Joaquin,80.01
Colusa,108.52
Merced,133.12
Butte,106.2
Colusa,98.83
Fresno,136.63
Butte,42.49
Other,156.12
Kern,121.54
Madera,117.27
San Joaquin,126.0
Stanislaus,85.85
Fresno,102.45
Kern,132.91
Tulare,132.89
Tulare,62.16
Stanislaus,155.38
Merced,100.53
Other,185.47
Fresno,94.03
Butte,127.15
Kern,190.66
Merced,131.91
Butte,21.61
Butte,93.63
Butte,93.83
Kern,67.29
Merced,138.23
Merced,141.24
Stanislaus,110.47
Merced,130.33
Fresno,110.09
Fresno,147.73
Fresno,25.67
Kern,154.7
Other,10.78
San Joaquin,96.81
Other,173.83
Kern,166.25
Kern,197.4
Madera,129.59
Fresno,95.05
Kern,125.65
Other,145.34
Stanislaus,134.36
Butte,101.48
San Joaquin,121.8
Kern,146.39
Madera,147.38
Butte,122.49
Fresno,166.87
Kern,154.96
Other,151.4
Madera,98.64
Other,184.61
Other,194.91
Other,170.36
Merced,136.65
Kern,117.78
Madera,167.09
Stanislaus,67.25
Fresno,106.55
San Joaquin,20.65
Butte,46.95
Kern,160.04
Fresno,111.67
Colusa,113.64
Kern,122.06
Fresno,106.39
Tulare,132.64
Other,34.46
Other,178.54
Madera,81.16
Kern,162.93
Butte,115.24
Merced,113.1
Colusa,54.94
Stanislaus,79.82
Tulare,134.99
San Joaquin,8.05
Colusa,119.1
Madera,120.5
Fresno,159.07
Colusa,113.91
Stanislaus,106.58
Butte,120.76
Merced,121.23
Kern,110.78
Stanislaus,98.93
San Joaquin,102.13
Madera,115.88
San Joaquin,106.19
Butte,100.02
Fresno,123.56
Other,10.78
San Joaquin,104.86
Madera,26.1
Madera,9.09
Butte,120.7
Kern,140.61
Other,122.33
San Joaquin,111.51
Merced,8.35
Merced,115.73
Kern,168.0
Kern,169.66
Merced,91.05
Colusa,88.66
Other,118.77
Stanislaus,124.95
Other,181.53
Kern,124.6
Colusa,133.97
San Joaquin,128.66
Butte,6.98
Kern,169.92
Madera,105.41
Kern,130.9
Stanislaus,109.96
Merced,148.32
Stanislaus,117.23
San Joaquin,142.45
Madera,143.99
Other,164.3
Kern,121.45
Colusa,109.34
Tulare,111.38
Other,149.38
Tulare,82.4
Tulare,167.41
Merced,99.03
Fresno,144.19
Stanislaus,152.0
Stanislaus,135.9
Fresno,118.83
Madera,116.73
San Joaquin,123.41
Other,11.07
Colusa,7.85
Madera,128.13
Fresno,136.79
Merced,135.0
Stanislaus,116.13
Other,161.41
San Joaquin,102.2
Tulare,7.31
Merced,103.54
Other,126.09
Madera,106.72
Merced,150.42
Merced,134.25
Butte,70.96
Madera,107.03
Butte,18.22
Kern,131.08
Kern,9.19
Stanislaus,98.56
Stanislaus,109.07
Other,155.73
Madera,134.13
Madera,117.27
Butte,118.1
Fresno,84.97
Madera,121.66
Kern,131.43
Kern,150.94
Tulare,134.9
Kern,122.59
Kern,144.11
Kern,133.79
Fresno,121.35
Fresno,25.2
Stanislaus,102.39
Stanislaus,91.95
Merced,129.13
Fresno,132.46
San Joaquin,97.44
Other,166.9
Other,178.06
Butte,99.42
San Joaquin,120.47
Fresno,131.83
San Joaquin,130.41
Stanislaus,117.75
Kern,79.01
Fresno,102.45
Glenn,110.59
Stanislaus,26.17
San Joaquin,7.21
Other,25.6
Fresno,110.01
Fresno,59.46
Butte,16.16
Merced,147.41
Madera,71.15
Fresno,130.88
Stanislaus,74.75
Butte,125.29
Fresno,146.71
Madera,141.68
Madera,126.59
Kern,177.19
Merced,106.85
Colusa,91.32
Stanislaus,127.74
Tulare,149.44
Colusa,114.25
Fresno,127.65
Stanislaus,111.06
Madera,182.18
Butte,133.4
Kern,162.84
Stanislaus,111.79
San Joaquin,103.18
Fresno,125.06
San Joaquin,96.6
Fresno,117.42
Madera,123.58
Other,175.18
Stanislaus,25.65
Fresno,120.88
Other,81.24
Kern,21.0
Other,155.83
Kern,133.52
Fresno,112.38
Kern,165.81
Madera,140.37
Other,164.88
Other,120.6
Fresno,157.97
Fresno,126.47
Glenn,114.67
Stanislaus,101.14
Merced,122.21
Madera,106.26
Colusa,92.0
Kern,122.32
Madera,128.28
Kern,96.25
Other,157.27
Other,182.3
Tulare,25.37
Other,137.83
Tulare,143.22
Other,173.83
San Joaquin,103.74
Kern,160.83
Other,37.54
San Joaquin,84.49
Tulare,199.84
Kern,165.29
Fresno,155.77
Kern,143.68
Butte,124.75
Madera,158.16
Merced,7.0
San Joaquin,128.45
Madera,141.68
Fresno,146.4
Other,127.63
Other,171.71
Kern,160.39
Kern,142.89
Stanislaus,110.25
Stanislaus,20.51
Fresno,105.68
Fresno,117.57
Stanislaus,94.23
Other,121.76
Kern,13.04
Colusa,9.01
Colusa,59.24
Stanislaus,102.09
Glenn,7.38
Stanislaus,103.19
Fresno,125.76
Fresno,111.27
Fresno,151.91
San Joaquin,140.0
Other,149.96
Tulare,138.6
Fresno,115.6
Stanislaus,110.47
Glenn,112.73
Other,10.2
Merced,9.41
Butte,21.21
Madera,19.79
Tulare,63.67
Merced,157.42
Kern,146.56
Fresno,117.26
Glenn,110.01
Stanislaus,8.89
Other,107.99
Other,116.94
Merced,112.57
Stanislaus,60.64
Stanislaus,104.81
Other,147.65
Fresno,131.35
Fresno,141.51
Other,177.48
Madera,148.76
Butte,99.75
Stanislaus,126.35
Stanislaus,114.81
Butte,98.35
Kern,121.8
San Joaquin,119.0
Kern,138.08
Other,146.68
Stanislaus,131.2
Stanislaus,132.81
Madera,120.04
Stanislaus,148.47
Kern,130.11
Fresno,120.25
Stanislaus,113.56
Merced,159.68
Kern,130.29
Other,194.71
Fresno,120.57
Butte,111.39
San Joaquin,127.68
Madera,164.09
Butte,66.57
Madera,127.36
Fresno,122.22
Kern,103.43
Other,167.76
Merced,104.97
Stanislaus,121.57
Madera,80.62
Tulare,105.0
Kern,167.65
Fresno,146.87
Madera,120.43
Fresno,86.62
Butte,125.75
Glenn,90.13
Stanislaus,96.8
Colusa,106.47
Kern,154.79
Colusa,110.56
Stanislaus,49.76
Merced,126.57
Other,10.3
Merced,133.27
Fresno,149.0
Other,137.16
Stanislaus,116.5
Fresno,140.65
Madera,83.62
Kern,166.51
Kern,117.34
Other,201.36
Kern,161.96
Tulare,126.5
Stanislaus,125.02
Other,134.75
Fresno,105.05
Stanislaus,105.33
Tulare,162.88
Kern,202.48
Madera,109.65
Fresno,22.29
Tulare,158.76
Other,170.94
Fresno,24.65
Kern,25.29
Kern,172.73
Kern,146.3
Fresno,128.2
Fresno,74.26
Butte,95.03
Stanislaus,16.32
Kern,140.26
Butte,100.22
Merced,114.61
San Joaquin,122.36
Kern,115.41
Butte,103.94
Butte,121.03
Madera,124.35
Stanislaus,88.64
Tulare,127.26
Stanislaus,144.5
Merced,120.93
Colusa,108.86
Fresno,136.32
Other,72.67
Kern,124.25
Other,154.19
Madera,8.85
Kern,137.11
Fresno,121.43
Stanislaus,129.51
Kern,116.64
Madera,145.53
Madera,157.0
Tulare,102.14
Merced,138.01
San Joaquin,155.89
Kern,111.39
Other,168.05
Butte,110.66
Merced,135.22
Madera,112.57
Fresno,130.17
Fresno,144.43
Colusa,97.8
Madera,141.37
Stanislaus,112.09
Other,139.76
Kern,9.01
Kern,141.66
Madera,119.89
Madera,143.3
Madera,23.02
Merced,138.84
Fresno,145.37
San Joaquin,101.5
Madera,97.17
Kern,163.45
Stanislaus,121.86
Madera,8.47
Merced,133.04
Tulare,98.28
Fresno,74.02
Fresno,128.84
Fresno,125.53
Other,199.33
Stanislaus,143.03
Stanislaus,91.95
Stanislaus,108.71
Madera,108.96
Merced,11.44
Other,134.08
Fresno,139.78
Stanislaus,117.53
Fresno,128.13
Kern,9.1
Merced,130.63
Butte,85.72
Other,146.01
Butte,115.24
Merced,129.05
Fresno,134.03
Butte,81.66
Merced,110.24
Kern,119.44
San Joaquin,118.93
Other,107.88
Madera,134.53
Stanislaus,164.85
Merced,150.53
Stanislaus,138.39
Merced,127.59
Other,38.46
Stanislaus,131.68
Kern,198.03
Fresno,189.0
Colusa,145.37
Stanislaus,114.22
Colusa,131.86
Fresno,163.77
Other,185.72
Fresno,138.54
Madera,159.94
Stanislaus,128.51
Fresno,149.78
Madera,142.85
Butte,23.3
Kern,176.4
Kern,32.66
Merced,132.02
Tulare,190.11
Fresno,88.83
Fresno,165.0
Glenn,133.26
San Joaquin,25.7
Butte,137.66
Other,191.38
Kern,128.62
Tulare,205.43
Fresno,196.09
San Joaquin,107.69
Tulare,103.82
Merced,138.25
Tulare,113.4
Merced,71.16
Kern,173.57
Madera,108.39
Glenn,24.24
Colusa,42.51
Butte,21.87
Kern,126.32
Butte,131.19
Colusa,32.19
Stanislaus,155.85
Glenn,124.09
Other,184.8
Stanislaus,161.23
Kern,183.23
Fresno,46.21
Kern,120.96
Kern,167.9
Merced,43.34
Stanislaus,134.86
Tulare,164.1
San Joaquin,120.71
Madera,31.6
Madera,107.92
Kern,89.57
Other,176.6
Merced,152.43
Stanislaus,124.36
Stanislaus,167.76
Other,170.71
Other,198.2
Madera,177.59
Kern,27.09
Other,153.62
San Joaquin,149.35
Kern,216.82
Other,109.03
Kern,213.05
Madera,174.91
Tulare,119.45
Stanislaus,123.22
Butte,111.56
Madera,87.23
Butte,164.31
Kern,158.86
Other,185.38
Other,180.3
Madera,141.19
Other,136.87
Fresno,160.46
Butte,39.18
Kern,171.78
Fresno,169.25
Other,187.92
Other,154.77
Merced,178.07
Fresno,138.06
Other,150.61
Fresno,129.18
Fresno,148.84
Butte,171.73
Other,190.58
Stanislaus,129.92
Colusa,131.04
Madera,160.96
Stanislaus,128.6
Stanislaus,156.91
Other,167.13
Stanislaus,23.9
Other,172.79
Glenn,109.17
Merced,72.15
Other,106.26
Kern,88.1
Fresno,84.01
Stanislaus,186.81
Other,183.64
Merced,135.9
Butte,146.51
Fresno,90.44
Other,243.36
Kern,154.24
Stanislaus,140.68
Other,47.7
Tulare,126.5
San Joaquin,125.33
Other,232.85
Colusa,124.08
Kern,129.68
Fresno,174.64
Kern,188.58
Fresno,208.47
Colusa,94.59
Butte,98.87
Fresno,151.01
Butte,162.87
Stanislaus,125.6
Tulare,187.08
Fresno,131.83
Madera,112.45
Kern,173.36
Fresno,26.27
Stanislaus,99.31
Fresno,138.73
Stanislaus,136.89
Kern,123.48
Madera,170.48
Merced,128.59
Butte,117.63
San Joaquin,129.86
Kern,150.46
Kern,191.94
Fresno,26.93
Kern,164.74
Other,179.72
Glenn,97.05
Kern,103.95
Merced,142.31
Glenn,27.82
Stanislaus,135.03
Other,214.48
San Joaquin,157.58
Tulare,177.21
Stanislaus,166.08
Butte,118.34
Merced,77.75
Stanislaus,123.04
Other,190.58
San Joaquin,123.9
Kern,31.71
Fresno,130.88
Kern,166.01
Other,196.93
Fresno,191.83
Madera,182.03
Butte,109.25
Butte,93.61
Stanislaus,133.53
Fresno,128.33
Kern,25.62
San Joaquin,169.6
San Joaquin,124.4
Tulare,166.12
Merced,143.76
Kern,187.74
San Joaquin,78.29
Madera,163.18
Glenn,137.76
San Joaquin,147.08
Merced,102.58
Stanislaus,123.3
Merced,163.89
Madera,192.01
San Joaquin,46.62
Fresno,121.34
Colusa,154.14
Fresno,138.44
Stanislaus,100.46
Merced,31.51
Kern,142.49
Merced,25.01
Other,218.3
Madera,119.01
Fresno,22.3
Stanislaus,149.41
Kern,126.42
Kern,192.78
Merced,128.77
Stanislaus,154.7
Tulare,153.72
Merced,169.13
Kern,170.31
